num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,average_swap_sample_complexity,total_complexity_without_misc,total_complexity_with_misc,runtime_per_swap,total_runtime
10000,5,7.863288879394531,25300000,42788600,95608500,8,8875300,128826200,34870900,11951062.5,138397100,163697100,4.600543975830078,36.80435180664063
25000,5,7.862508773803711,101125000,69272600,329178200,14,19554000,390450800,109125000,23512728.57142857,398450800,499575800,7.515535252434867,105.21749353408813
