num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,average_swap_sample_complexity,total_complexity_without_misc,total_complexity_with_misc,runtime_per_swap,total_runtime
10000,10,512.0020141601562,192000000,23724700,261764000,18,0,0,0,14542444.444444444,285488700,477488700,41.76139226224687,751.7050607204437
15000,10,508.99505615234375,197100000,31594600,183710300,12,0,0,0,15309191.666666666,215304900,412404900,53.01591797669729,636.1910157203674
20000,10,506.30865478515625,283000000,45643600,476259700,13,0,0,0,36635361.538461536,521903300,804903300,95.55733284583458,1242.2453269958496
25000,10,505.4288330078125,353750000,49492500,485442700,13,0,0,0,37341746.15384615,534935200,888685200,104.84169598726126,1362.9420478343964
30000,10,502.5537414550781,303300000,69532800,330959700,9,0,0,0,36773300.0,400492500,703792500,120.75861933496263,1086.8275740146637
