num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,average_swap_sample_complexity,total_complexity_without_misc,total_complexity_with_misc,runtime_per_swap,total_runtime
10000,5,537.7871704101562,25300000,15069300,104391000,8,10000000,87415900,57344400,13048875.0,119460300,144760300,15.296658664941788,122.3732693195343
20000,5,535.5440063476562,40500000,32443800,71229300,6,12641200,128214500,15958600,11871550.0,103673100,144173100,9.89401630560557,59.36409783363342
30000,5,533.8355712890625,60750000,30084200,104353300,6,18142400,176717700,18469800,17392216.666666668,134437500,195187500,12.585286776224772,75.51172065734863
40000,5,532.8984985351562,161800000,60695400,325344700,14,27849700,494241300,53598800,23238907.14285714,386040100,547840100,12.970396842275347,181.58555579185486
