num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,average_swap_sample_complexity,total_complexity_without_misc,total_complexity_with_misc,runtime_per_swap,total_runtime
10000,10,512.7679443359375,141500000,23724700,435423300,26,0,0,0,16747050.0,459148000,600648000,34.54969735328968,898.2921311855316
15000,10,511.4345397949219,197100000,31594600,631341700,24,0,0,0,26305904.166666668,662936300,860036300,53.182047605514526,1276.3691425323486
20000,10,506.30865478515625,363800000,45643600,928416000,34,0,0,0,27306352.94117647,974059600,1337859600,57.52224884313696,1955.7564606666565
25000,10,505.4288330078125,505250000,49492500,1652251400,38,0,0,0,43480300.0,1701743900,2206993900,85.52273873278969,3249.8640718460083
30000,10,502.5537414550781,424500000,69532800,1134922500,26,0,0,0,43650865.384615384,1204455300,1628955300,91.65992244390341,2383.1579835414886
