num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,average_swap_sample_complexity,total_complexity_without_misc,total_complexity_with_misc,runtime_per_swap,total_runtime
10000,5,7.891223669052124,25931250,39691537.5,79132100,8.25,8234750.0,111954787.5,32800100.0,9908549.6875,118823637.5,144754887.5,4.524834115554889,35.234865605831146
25000,5,7.8740275502204895,79031250,130442100.0,356454525,10.5,22418400.5,412717462.5,153210412.5,33301801.666666664,486896625.0,565927875.0,13.47466056148211,141.3486694097519
40000,5,7.845471620559692,111300000,192043550.0,450646225,9.0,35187600.0,539712625.0,214277150.0,46004487.5,642689775.0,753989775.0,21.13987728953361,194.21074068546287
55000,5,7.849710583686829,139150000,218545975.0,403791600,8.0,45188450.0,567045050.0,194442525.0,51009941.66666666,622337575.0,761487575.0,24.55367061595122,193.3383016586304
70000,5,3.921638607978821,990150000,296835975.0,3434273050,54.0,58853250.5,4328092375.0,393166650.0,69847301.5,3731109025.0,4721259025.0,20.91537456542254,603.730998814106
