num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,average_swap_sample_complexity,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,runtime_per_swap,total_runtime
10000,5,11.811680793762209,52797977,4818321,112143208,10,7919405,63860004,106419319,11214320.8,116961529,169759506,105899502,4.783414101600647,47.83414101600647
23333,5,11.75709056854248,81429046,11909453,307080098,6,18498051,84823529,290775923,51180016.333333336,318989551,400418597,315595068,18.55355429649353,111.32132577896118
36666,5,11.702199935913086,158230811,17942504,438204015,10,28487601,174568550,411743254,43820401.5,456146519,614377330,439808780,16.283276176452638,162.83276176452637
50000,5,11.726594924926758,179733547,24632232,390342600,8,38003507,189306258,394776919,48792825.0,414974832,594708379,405402121,20.22980487346649,161.83843898773193
