num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,average_swap_sample_complexity,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,runtime_per_swap,total_runtime
10000,5,11.832353591918944,125625555,4822498,30663239,3,0,0,0,10221079.666666666,35485737,161111292,161111292,15.79626488685608,47.38879466056824
23333,5,11.752500534057615,360822147,11490858,90918154,4,0,0,0,22729538.5,102409012,463231159,463231159,34.22477626800537,136.89910507202148
36666,5,11.745811462402344,450772218,15346026,139434719,3,0,0,0,46478239.66666666,154780745,605552963,605552963,59.99442466100057,179.9832739830017
50000,5,11.714642524719238,611873153,22410446,135033489,3,0,0,0,45011163.0,157443935,769317088,769317088,76.69632768630981,230.08898305892944
