num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,average_swap_sample_complexity,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,runtime_per_swap,total_runtime,average_complexity_with_caching,average_runtime
10000,5,11.811680793762209,203951414,4537767,134506340,5.0,0,0,0,13450634.0,139044107,342995521,342995521,10.021043372154235,100.21043372154236,57165920.166666664,16.701738953590393
23333,5,11.75709056854248,466194859,10552306,419101460,5.0,0,0,0,41910146.0,429653766,895848625,895848625,26.01403667926788,260.14036679267883,149308104.16666666,43.35672779877981
36666,5,11.730351448059082,563956005,17081861,469170487,4.0,0,0,0,58646310.875,486252348,1050208353,1050208353,33.97483390569687,271.7986712455749,210041670.6,54.35973424911498
50000,5,11.726594924926758,760199750,22209773,545601426,4.0,0,0,0,68200178.25,567811199,1328010949,1328010949,43.662667244672775,349.3013379573822,265602189.8,69.86026759147644
