num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,average_swap_sample_complexity,total_complexity_without_misc,total_complexity_with_misc,runtime_per_swap,total_runtime
10000,10,509.1174926757813,141500000,22329700,126416200,13,0,0,0,9724323.076923076,148745900,290245900,34.385257537548355,447.0083479881287
15000,10,509.4814758300781,136500000,27166800,174507100,8,0,0,0,21813387.5,201673900,338173900,65.46254542469978,523.7003633975983
20000,10,507.2116088867188,262800000,42589200,295425000,12,0,0,0,24618750.0,338014200,600814200,77.40259923537572,928.8311908245088
25000,10,507.5431518554688,379000000,47024300,378655600,14,0,0,0,27046828.57142857,425679900,804679900,87.39755804198128,1223.565812587738
30000,10,506.5935974121094,394200000,58452300,399656200,12,0,0,0,33304683.33333333,458108500,852308500,108.81980250279108,1305.837630033493
18000,10,503.01556396484375,160188473,16123852,681914812,14,0,0,0,48708200.85714286,698038664,858227137,18.18406179973057,254.57686519622803
22000,10,507.8843078613281,116710184,21302741,371465326,8,0,0,0,46433165.75,392768067,509478251,19.687012523412704,157.49610018730164
