num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,average_swap_sample_complexity,total_complexity_without_misc,total_complexity_with_misc,runtime_per_swap,total_runtime
50000,5,533.2725830078125,151750000,56825100,288629700,10,31196000,460807400,36397400,28862970.0,345454800,497204800,14.919825410842895,149.19825410842896
50000,10,501.9948425292969,657000000,105846400,2691866600,24,50000000,2735107400,719605600,112161108.33333333,2797713000,3454713000,58.595416317383446,1406.2899916172028
