num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,average_swap_sample_complexity,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,runtime_per_swap,total_runtime
25000,5,435.1898498535156,510434138,51041341,818814518,4,0,0,0,204703629.5,869855859,1380289997,1380289997,284.37785428762436,1137.5114171504974
