num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,average_swap_sample_complexity,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,runtime_per_swap,total_runtime
25000,5,435.1898498535156,122043976,13288275,559592386,5,21537374,143887044,496329617,111918477.2,572880661,694924637,551037593,100.72800884246826,503.6400442123413
