num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,average_swap_sample_complexity,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,runtime_per_swap,total_runtime,average_complexity_with_caching,average_runtime
10000,5,437.309814453125,755062530,21323888,1239381873,18,0,0,0,68854548.5,1260705761,2015768291,2015768291,81.55968549516466,1468.074338912964,106093067.94736844,77.26707046910337
20000,5,435.5698852539063,161528159,27076792,37271715,1,0,0,0,37271715.0,64348507,225876666,225876666,198.41407108306885,198.41407108306885,112938333.0,99.20703554153442
30000,5,429.01849365234375,1191716116,44038971,2638463504,9,0,0,0,293162611.5555556,2682502475,3874218591,3874218591,329.8736944463518,2968.863250017166,387421859.1,296.8863250017166
40000,5,433.443115234375,321294126,36291095,85556359,1,0,0,0,85556359.0,121847454,443141580,443141580,376.784234046936,376.784234046936,221570790.0,188.392117023468
