num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,average_swap_sample_complexity,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,runtime_per_swap,total_runtime,average_complexity_with_caching,average_runtime
10000,5,431.83685302734375,596207845,30246927,1065624934,14,0,0,0,76116066.71428572,1095871861,1692079706,1692079706,88.52302806718009,1239.3223929405212,112805313.73333332,82.62149286270142
20000,5,434.9903869628906,156798976,20563854,52305307,1,0,0,0,52305307.0,72869161,229668137,229668137,177.5154619216919,177.5154619216919,114834068.5,88.75773096084595
30000,5,429.419921875,586878936,70701077,2055579677,4,0,0,0,513894919.25,2126280754,2713159690,2713159690,488.2524444460869,1953.0097777843475,542631938.0,390.6019555568695
40000,5,429.8174133300781,780284541,37131931,376234562,4,0,0,0,94058640.5,413366493,1193651034,1193651034,224.6101440191269,898.4405760765076,238730206.8,179.6881152153015
