num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,average_swap_sample_complexity,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,runtime_per_swap,total_runtime,average_complexity_with_caching,average_runtime
10000,5,432.98486328125,396706354,22537599,618425313,9.0,0,0,0,34356961.833333336,640962912,1037669266,1037669266,41.61852456463708,749.1334421634674,103766926.6,74.91334421634674
20000,5,432.74114990234375,2746504607,37020615,9051376958,34.0,0,0,0,133108484.6764706,9088397573,11834902180,11834902180,118.26284857006634,8041.873702764511,338140062.28571427,229.76782007898603
30000,5,430.4506530761719,835560275,38025453,1012330648,6.0,0,0,0,84360887.33333333,1050356101,1885916376,1885916376,117.25251885255176,1407.030226230621,269416625.14285713,201.00431803294586
40000,5,428.418701171875,312022488,34996330,320626313,1.0,0,0,0,160313156.5,355622643,667645131,667645131,247.54845249652865,495.0969049930573,333822565.5,247.54845249652865
