num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,average_swap_sample_complexity,total_complexity_without_misc,total_complexity_with_misc,runtime_per_swap,total_runtime
1200,5,0.0,30912000,926100,62711000,100,0,0,0,627110.0,63637100,94549100,4.778363175392151,477.8363175392151
4000,5,0.0,103040000,2301300,140350300,100,0,0,0,1403503.0,142651600,245691600,12.030606410503388,1203.0606410503387
10000,5,0.0,257600000,5602600,277895700,100,0,0,0,2778957.0,283498300,541098300,26.19279385566712,2619.2793855667114
20000,5,430.6741027832031,464700000,10620000,754503700,90,0,0,0,8383374.444444444,765123700,1229823700,67.2918948173523,6056.2705335617065
