num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,average_swap_sample_complexity,total_complexity_without_misc,total_complexity_with_misc,runtime_per_swap,total_runtime
10000,5,534.135009765625,30350000,17800900,18776700,5,6222000,55968900,10958700,3755340.0,36577600,66927600,7.384453392028808,36.92226696014404
20000,5,534.3112182617188,60700000,30409500,85693400,5,18772900,145393200,31409700,17138680.0,116102900,176802900,20.40200514793396,102.0100257396698
30000,5,537.1275634765625,60750000,61896300,100967200,3,29970800,166889900,56723600,33655733.333333336,162863500,223613500,54.15354617436727,162.4606385231018
40000,5,533.840576171875,60800000,61286800,62477200,2,32844600,155308900,29255100,31238600.0,123764000,184564000,58.86868190765381,117.73736381530762
