num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,average_swap_sample_complexity,total_complexity_without_misc,total_complexity_with_misc,runtime_per_swap,total_runtime
10000,5,537.0526733398438,30350000,11076300,31022600,5,0,0,0,6204520.0,42098900,72448900,22.78759346008301,113.93796730041504
20000,5,535.4142456054688,80900000,20917900,71433500,7,0,0,0,10204785.714285716,92351400,173251400,38.489226715905325,269.4245870113373
30000,5,532.3485107421875,106200000,47192100,68637000,6,0,0,0,11439500.0,115829100,222029100,56.39350771903992,338.3610463142395
40000,5,534.73095703125,121400000,51379600,129572200,5,0,0,0,25914440.0,180951800,302351800,92.56670961380004,462.83354806900024
