num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,average_swap_sample_complexity,total_complexity_without_misc,total_complexity_with_misc,runtime_per_swap,total_runtime
10000,5,7.912478923797607,15200000,29883500,37307000,4,7079116,61433300,20957200,9326750.0,67190500,82390500,5.488353252410889,21.953413009643555
25000,5,7.865025043487549,113750000,85276000,529932000,16,23431900,564620800,164337200,33120750.0,615208000,728958000,9.552474483847618,152.8395917415619
40000,5,7.884952545166016,161800000,181856000,719106200,14,37695900,816537900,246224300,51364728.571428575,900962200,1062762200,15.666678411620005,219.33349776268005
55000,5,7.848820686340332,139150000,233080800,554581700,8,44700200,664046000,262766500,69322712.5,787662500,926812500,27.225277990102768,217.80222392082212
70000,5,7.887057304382324,247800000,334837600,1121193800,12,59254761,1232478700,471352700,93432816.66666667,1456031400,1703831400,32.44485628604889,389.33827543258667
