num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,average_swap_sample_complexity,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,runtime_per_swap,total_runtime,average_complexity_with_caching,average_runtime
10000,5,439.568603515625,237659790,9631628,222531503,5.0,0,0,0,22253150.3,232163131,469822921,469822921,34.3218790769577,343.218790769577,78303820.16666667,57.203131794929504
20000,5,432.7263488769531,627609175,22969843,725429746,7.0,0,0,0,51816410.42857143,748399589,1376008764,1376008764,70.90819842474801,992.7147779464722,172001095.5,124.08934724330902
30000,5,431.2237243652344,938647417,47393500,2013343947,7.0,0,0,0,143810281.92857143,2060737447,2999384864,2999384864,150.51717507839203,2107.2404510974884,374923108.0,263.40505638718605
40000,5,430.6192932128906,313362009,36996480,254065674,1.0,0,0,0,127032837.0,291062154,604424163,604424163,224.1917998790741,448.3835997581482,302212081.5,224.1917998790741
