num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,average_swap_sample_complexity,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,runtime_per_swap,total_runtime,average_complexity_with_caching,average_runtime
10000,5,437.2642517089844,1395209560,23283054,4206510365,34.0,0,0,0,61860446.544117644,4229793419,5625002979,5625002979,57.00783082667519,3876.532496213913,160714370.82857144,110.75807132039752
20000,5,435.5698852539063,235178337,23652074,252361906,2.0,0,0,0,63090476.5,276013980,511192317,511192317,93.4715062379837,373.8860249519348,170397439.0,124.62867498397827
30000,5,429.01849365234375,483339397,47138248,754620406,3.0,0,0,0,125770067.66666669,801758654,1285098051,1285098051,169.53853285312653,1017.2311971187592,321274512.75,254.3077992796898
40000,5,433.443115234375,320757213,37297567,153530009,1.0,0,0,0,76765004.5,190827576,511584789,511584789,212.16036343574524,424.3207268714905,255792394.5,212.16036343574524
