num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,average_swap_sample_complexity,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,runtime_per_swap,total_runtime,average_complexity_with_caching,average_runtime
10000,5,431.83685302734375,38113964,16694694,429082660,4,8484426,64436165,343603455,107270665.0,445777354,483891318,419455153,82.61423444747925,330.456937789917,83891030.6,66.0913875579834
20000,5,434.9903869628906,50230090,21097370,91965307,2,16793132,44113969,101484621,45982653.5,113062677,163292767,119178798,58.1522935628891,116.3045871257782,39726266.0,38.768195708592735
30000,5,429.419921875,76963699,60829518,636107481,2,24971946,75986755,583015623,318053740.5,696936999,773900698,697913943,277.0974209308624,554.1948418617249,232637981.0,184.7316139539083
40000,5,429.8174133300781,98963747,43931437,400184639,2,33715558,85381206,374360964,200092319.5,444116076,543079823,457698617,187.74254500865936,375.4850900173187,152566205.66666666,125.16169667243958
