num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,average_swap_sample_complexity,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,runtime_per_swap,total_runtime,average_complexity_with_caching,average_runtime
10000,5,431.83685302734375,51186568,17239122,1004593921,6.0,8515348,88991211,610076039,83716160.08333333,1021833043,1073019611,984028400,58.95288276672363,707.4345932006836,140575485.7142857,101.0620847429548
20000,5,434.9903869628906,40549583,19797985,80233997,1.0,16887961,30780583,79047717,40116998.5,100031982,140581565,109800982,47.47186386585236,94.94372773170473,54900491.0,47.47186386585236
30000,5,429.419921875,93380857,58962326,1322441271,3.0,25228660,94649210,810938770,220406878.5,1381403597,1474784454,1380135244,167.67835450172424,1006.0701270103456,345033811.0,251.5175317525864
40000,5,429.8174133300781,217989565,44433145,1236058507,7.0,33845200,244982393,759160794,88289893.35714285,1280491652,1498481217,1253498824,69.01225285870689,966.1715400218964,156687353.0,120.77144250273705
