num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,average_swap_sample_complexity,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,runtime_per_swap,total_runtime,average_complexity_with_caching,average_runtime
10000,5,439.568603515625,206457594,4476060,585970310,31,8384666,287933537,438241814,18902268.06451613,590446370,796903964,508970427,16.830067842237412,521.7321031093597,15905325.84375,16.304128222167492
20000,5,432.5984497070313,88246457,7522644,268570135,5,16913252,96065036,218160955,53714027.0,276092779,364339236,268274200,48.079877042770384,240.399385213852,44712366.666666664,40.06656420230867
30000,5,431.2237243652344,220828262,11468732,1465419649,10,25447922,270201695,1076980612,146541964.9,1476888381,1697716643,1427514948,114.67391641139984,1146.7391641139984,129774086.18181819,104.2490149194544
40000,5,430.6158142089844,294846654,15057598,1215576744,10,33808862,354800467,908846161,121557674.4,1230634342,1525480996,1170680529,99.9310732126236,999.310732126236,106425502.63636364,90.84643019329418
