num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,average_swap_sample_complexity,total_complexity_without_misc,total_complexity_with_misc,runtime_per_swap,total_runtime
10000,5,7.858968734741211,25300000,43702900,83274300,8,8309000,105928000,46349200,10409287.5,126977200,152277200,2.765344977378845,22.12275981903076
25000,5,7.865318775177002,50625000,119595200,180021500,6,20681600,248271600,101970100,30003583.33333333,299616700,350241700,8.422157843907675,50.532947063446045
40000,5,7.847936630249023,81000000,147682300,248062800,6,34710000,350853600,125891500,41343800.0,395745100,476745100,11.058174331982933,66.34904599189758
55000,5,7.848179340362549,111375000,215697400,394104100,6,49200300,523583000,197593500,65684016.66666666,609801500,721176500,17.108993212382,102.653959274292
70000,5,7.842148303985596,177100000,304345600,685656900,8,56670400,877616100,289486400,85707112.5,990002500,1167102500,18.526380121707916,148.21104097366333
