num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,average_swap_sample_complexity,total_complexity_without_misc,total_complexity_with_misc,runtime_per_swap,total_runtime
10000,10,0.0,515200000,93393800,2792905700,100,10000000,2503904700,897594800,27929057.0,2886299500,3401499500,3.711721940040588,371.1721940040589
25000,10,7.379838943481445,202250000,182332900,1119545900,14,24682000,1125402300,378726500,79967564.28571428,1301878800,1504128800,12.054533294269016,168.76346611976624
40000,10,7.342986106872559,485200000,326358300,2567212900,22,40000000,2420083200,958688000,116691495.45454544,2893571200,3378771200,18.67789208889008,410.91362595558167
55000,10,7.344498634338379,667150000,348634500,3360563800,22,52968800,3537910400,838437900,152752900.0,3709198300,4376348300,18.122001138600435,398.6840250492096
70000,10,7.338376998901367,1131900000,547108200,6332872400,30,68722300,6473289600,1538591000,211095746.66666666,6879980600,8011880600,24.25201719601949,727.5605158805847
