num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,average_swap_sample_complexity,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,runtime_per_swap,total_runtime,average_complexity_with_caching,average_runtime
10000,10,79.69647216796875,116342419,17677206,240709497,5.0,3702989,112091889,234614571,24070949.7,258386703,374729122,262637233,8.362495279312133,83.62495279312134,43772872.166666664,13.93749213218689
25000,10,79.03135681152344,467175023,36319615,1189036512,9.0,9347199,433713290,1039577892,66057584.0,1225356127,1692531150,1258817860,23.290790557861328,419.2342300415039,125881786.0,41.92342300415039
40000,10,78.92349243164062,661920650,62679501,1808666420,8.0,14545454,598739645,1553566947,113041651.25,1871345921,2533266571,1934526926,42.38196311891079,678.1114099025726,214947436.2222222,75.34571221139696
55000,10,79.14645385742188,819317840,85792110,1815026494,7.0,20805578,740006104,1600561068,129644749.57142857,1900818604,2720136444,1980130340,50.92484607015337,712.9478449821472,247516292.5,89.1184806227684
70000,10,78.95065307617188,1004417794,100572845,3185727053,7.0,25527104,920929413,2779493632,227551932.35714287,3286299898,4290717692,3369788279,82.95355643544879,1161.349790096283,421223534.875,145.16872376203537
