num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,average_swap_sample_complexity,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,runtime_per_swap,total_runtime
10000,5,432.8950500488281,80545338,4039000,663362821,11,8451549,119657882,499553203,60305711.0,667401821,747947159,628289277,44.77432816678827,492.517609834671
20000,5,432.6799926757813,129753710,7415315,1585304762,8,17499239,172585837,1197483877,198163095.25,1592720077,1722473787,1549887950,148.12067911028862,1184.965432882309
30000,5,430.4506530761719,149256022,11237636,1000686386,5,25928737,180275820,786379266,200137277.2,1011924022,1161180044,980904224,159.49887237548828,797.4943618774414
40000,5,428.418701171875,315115774,15024296,911386911,10,34033917,394499181,701292256,91138691.1,926411207,1241526981,847027800,80.04884181022643,800.4884181022644
