num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,average_swap_sample_complexity,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,runtime_per_swap,total_runtime,average_complexity_with_caching,average_runtime
10000,10,79.69647216796875,115418731,17774811,227399109,5.0,3923874,108638746,225567499,22739910.9,245173920,360592651,251953905,8.97313051223755,89.73130512237549,41992317.5,14.955217520395914
25000,10,79.03135681152344,446152571,37380758,1143042711,9.0,9580221,404986798,1014716447,63502372.833333336,1180423469,1626576040,1221589242,23.28912105825212,419.2041790485382,122158924.2,41.92041790485382
40000,10,78.92349243164062,632270040,62224202,1719518774,8.0,14788942,559663819,1528702732,107469923.375,1781742976,2414013016,1854349197,39.84514367580414,637.5222988128662,206038799.66666666,70.83581097920735
55000,10,79.14645385742188,774220585,84777480,1667480764,7.0,20106767,690212511,1497377923,119105768.85714284,1752258244,2526478829,1836266318,46.912624784878325,656.7767469882965,229533289.75,82.09709337353706
70000,10,78.95065307617188,1015179733,113359466,2967269838,7.0,26011362,943555108,2691872692,211947845.57142857,3080629304,4095809037,3152253929,75.01226712976184,1050.1717398166656,394031741.125,131.2714674770832
