num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,average_swap_sample_complexity,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,runtime_per_swap,total_runtime
10000,5,439.0273132324219,80041651,10379350,23021066,1,0,0,0,23021066.0,33400416,113442067,113442067,88.8397147655487,88.8397147655487
20000,5,432.11865234375,1184214267,14494809,3106849361,14,0,0,0,221917811.5,3121344170,4305558437,4305558437,217.7133273567472,3047.986582994461
30000,5,431.2200622558594,468561761,37440083,660286824,3,0,0,0,220095608.0,697726907,1166288668,1166288668,287.6815674304962,863.0447022914886
40000,5,428.85931396484375,942103696,50138507,1466778609,5,0,0,0,293355721.8,1516917116,2459020812,2459020812,363.34127283096313,1816.7063641548157
