num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,average_swap_sample_complexity,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,runtime_per_swap,total_runtime,average_complexity_with_caching,average_runtime
10000,5,86.85340118408203,55249182,6950456,52463877,5,4015491,48502496,57240848,10492775.4,59414333,114663515,66161019,5.147430229187012,25.73715114593506,11026836.5,4.289525190989177
25000,5,86.59407806396484,106532107,22114690,70663741,3,10174763,91326516,105361378,23554580.33333333,92778431,199310538,107984022,13.20632537206014,39.61897611618042,26996005.5,9.904744029045105
40000,5,86.46392059326172,156474256,29232389,120749888,3,16481893,126213671,164736862,40249962.66666666,149982277,306456533,180242862,22.43058562278748,67.29175686836243,45060715.5,16.822939217090607
55000,5,86.47925567626953,261484750,42251393,189036213,4,20078921,215586100,236966532,47259053.25,231287606,492772356,277186256,28.034361243247982,112.13744497299194,55437251.2,22.427488994598388
70000,5,86.2542724609375,286626603,58215376,168477181,3,26056917,248448741,252796490,56159060.333333336,226692557,513319160,264870419,35.47922603289286,106.4376780986786,66217604.75,26.60941952466965
