num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,average_swap_sample_complexity,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,runtime_per_swap,total_runtime
10000,10,79.69647216796875,110215936,21010567,85174931,5,3778525,104430167,96210573,17034986.2,106185498,216401434,111971267,10.000646829605104,50.00323414802551
25000,10,79.03135681152344,453871018,35615662,516163139,9,9360274,424334264,494728710,57351459.88888889,551778801,1005649819,581315555,24.045642852783203,216.41078567504883
40000,10,78.92349243164062,629758491,61717440,822695889,8,15074621,565844339,775275449,102836986.125,884413329,1514171820,948327481,43.90083411335945,351.2066729068756
55000,10,79.14645385742188,774570594,78817811,838664517,7,20090139,684221529,809390621,119809216.71428572,917482328,1692052922,1007831393,56.23318587030683,393.6323010921478
70000,10,78.95065307617188,1016671793,105417394,1490834807,7,27267659,938919791,1402881412,212976401.0,1596252201,2612923994,1674004203,84.91984036990574,594.4388825893402
