num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,average_swap_sample_complexity,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,runtime_per_swap,total_runtime
10000,5,87.19082641601562,46096423,8296112,36929705,3,0,0,0,12309901.666666666,45225817,91322240,91322240,8.926390647888184,26.77917194366455
25000,5,86.3617172241211,132596516,15799390,90377981,4,0,0,0,22594495.25,106177371,238773887,238773887,17.977249562740326,71.9089982509613
40000,5,86.31012725830078,191645302,26506330,115493782,3,0,0,0,38497927.333333336,142000112,333645414,333645414,33.32087763150533,99.962632894516
55000,5,86.39803314208984,305132520,41797467,200311961,4,0,0,0,50077990.25,242109428,547241948,547241948,42.32771897315979,169.31087589263916
70000,5,86.36365509033203,231707625,50319840,122540323,2,0,0,0,61270161.5,172860163,404567788,404567788,62.825682401657104,125.65136480331421
