num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,average_swap_sample_complexity,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,runtime_per_swap,total_runtime
10000,5,86.44972229003906,65492751,7310443,87468058,6,3712761,61684415,86193596,14578009.666666666,94778501,160271252,98586837,6.54020353158315,39.2412211894989
25000,5,86.25357818603516,94770575,16804563,60426858,3,9728200,77337739,85810581,20142286.0,77231421,172001996,94664257,13.89828372001648,41.69485116004944
40000,5,86.36851501464844,156170183,30591493,104879676,3,15357622,128088584,149723807,34959892.0,135471169,291641352,163552768,21.40157437324524,64.20472311973572
55000,5,86.17909240722656,264845784,39622329,229531444,4,21130418,227343214,280275197,57382861.0,269153773,533999557,306656343,29.25266569852829,117.01066279411316
70000,5,86.35945892333984,272526542,55123180,187555859,3,27399900,230038135,265655933,62518619.666666664,242679039,515205581,285167446,37.808583656946816,113.42575097084045
