num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,average_swap_sample_complexity,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,runtime_per_swap,total_runtime
10000,10,79.69647216796875,128114831,18432407,82156371,5,3991084,125408958,97319214,16431274.2,100588778,228703609,103294651,8.124120998382569,40.62060499191284
25000,10,79.03135681152344,475592625,39016785,1327462035,9,9868544,446294141,485447773,147495781.66666666,1366478820,1842071445,1395777304,26.81832488377889,241.36492395401
40000,10,78.92349243164062,640762238,58451947,2136544711,8,14502374,571574877,703608228,267068088.875,2194996658,2835758896,2264184019,48.61583349108696,388.9266679286957
55000,10,79.14645385742188,826231575,87878375,790066465,7,20831994,756153685,795047743,112866637.85714284,877944840,1704176415,948022730,58.87654416901725,412.1358091831207
70000,10,78.95065307617188,991445368,111412906,1402165468,7,28408778,901239944,1307321715,200309352.57142857,1513578374,2505023742,1603783798,94.67579068456378,662.7305347919464
