num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,average_swap_sample_complexity,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,runtime_per_swap,total_runtime
10000,5,439.6939086914063,925116821,9307637,710264948,44,0,0,0,16142385.181818182,719572585,1644689406,1644689406,27.68198278817264,1218.007242679596
20000,5,432.7263488769531,3071194835,22221055,4012673592,76,0,0,0,52798336.7368421,4034894647,7106089482,7106089482,66.73874741792679,5072.144803762436
30000,5,431.2237243652344,353238301,40451161,384417298,4,0,0,0,96104324.5,424868459,778106760,778106760,144.05963778495789,576.2385511398315
40000,5,430.6158142089844,941716618,32710736,768997614,10,0,0,0,76899761.4,801708350,1743424968,1743424968,127.16244900226593,1271.6244900226593
