num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,average_swap_sample_complexity,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,runtime_per_swap,total_runtime
10000,10,79.76707458496094,196091847,18001731,697395950,20,3799704,207000343,588076118,34869797.5,715397681,911489528,704489185,11.079928207397462,221.5985641479492
25000,10,79.01261901855469,488145961,41383248,1683314671,20,9496664,449617555,1442196149,84165733.55,1724697919,2212843880,1763226325,26.65721615552902,533.1443231105804
40000,10,78.7837905883789,496599584,58999249,1351743381,12,15005264,436125116,1166907207,112645281.75,1410742630,1907342214,1471217098,39.34789091348648,472.17469096183777
55000,10,78.71830749511719,1118261182,75002570,2509829720,18,20134662,1020540395,2130109027,139434984.44444445,2584832290,3703093472,2682553077,48.35447261068556,870.3805069923401
70000,10,78.733154296875,1248875744,113810381,3876414565,18,33357179,1126304467,3314889537,215356364.7222222,3990224946,5239100690,4112796223,72.4604641728931,1304.2883551120758
