num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,average_swap_sample_complexity,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,runtime_per_swap,total_runtime
10000,10,79.16307830810547,124776525,14703667,368124969,12,3698055,125361732,316871821,30677080.75,382828636,507605161,382243429,10.209212501843773,122.51055002212524
25000,10,79.20335388183594,539431631,36196402,1206511158,22,10094880,495427790,1020398825,54841416.27272727,1242707560,1782139191,1286711401,19.29305555603721,424.4472222328186
40000,10,78.77433013916016,785498434,68165631,2296170670,20,15067271,697994368,1941367702,114808533.5,2364336301,3149834735,2451840367,39.045908856391904,780.9181771278381
55000,10,78.78450012207031,805986307,76476045,2386849309,14,20615619,726236036,2026428716,170489236.35714287,2463325354,3269311661,2543075625,57.19134099142892,800.6787738800049
70000,10,78.91048431396484,1042747464,133059992,3103010835,14,25565026,961114760,2692382254,221643631.07142857,3236070827,4278818291,3317703531,74.50440493651799,1043.0616691112518
