num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,average_swap_sample_complexity,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,runtime_per_swap,total_runtime
10000,10,78.80852508544922,172322268,17268235,389580537,14,0,0,0,27827181.21428572,406848772,579171040,579171040,11.683387926646642,163.56743097305298
25000,10,79.32119750976562,448156250,39766639,1033879448,14,0,0,0,73848532.0,1073646087,1521802337,1521802337,30.6974880695343,429.7648329734802
40000,10,79.36697387695312,799462289,66899789,2035744631,16,0,0,0,127234039.4375,2102644420,2902106709,2902106709,50.52994924783707,808.4791879653931
55000,10,78.61707305908203,917080757,89784267,2517251998,14,0,0,0,179803714.14285713,2607036265,3524117022,3524117022,73.1045012814658,1023.4630179405212
70000,10,79.07989501953125,1215165302,109719985,3002641282,14,0,0,0,214474377.2857143,3112361267,4327526569,4327526569,88.72576105594635,1242.160654783249
