num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,average_swap_sample_complexity,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,runtime_per_swap,total_runtime,average_complexity_with_caching,average_runtime
10000,5,86.62702178955078,48303951,6732001,41406710,4,3650408,42611372,47270104,10351677.5,48138711,96442662,53831290,5.720121741294861,22.880486965179443,10766258.0,4.576097393035889
25000,5,87.54718017578125,51589922,18982731,31172494,1,9943294,38155467,61765125,31172494.0,50155225,101745147,63589680,25.21208000183105,25.21208000183105,31794840.0,12.606040000915526
40000,5,86.5678482055664,341559743,35971327,328952427,7,14776358,307909895,362881731,46993203.85714286,364923754,706483497,398573602,22.16378116607666,155.14646816253662,49821700.25,19.393308520317078
55000,5,86.32170867919922,186101355,48975997,109363010,2,20983886,155010539,186486365,54681505.0,158339007,344440362,189429823,38.52696812152863,77.05393624305725,63143274.333333336,25.684645414352417
70000,5,86.41534423828125,521190982,65799020,430731152,6,28210012,462921110,503590751,71788525.33333333,496530172,1017721154,554800044,38.16001753012339,228.9601051807404,79257149.14285715,32.70858645439149
