num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,average_swap_sample_complexity,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,runtime_per_swap,total_runtime,average_complexity_with_caching,average_runtime
10000,5,86.85340118408203,60743686,7797176,91775787,5.0,4004323,54889134,91377580,9177578.7,99572963,160316649,105427515,3.485391926765442,34.85391926765442,17571252.5,5.80898654460907
25000,5,86.59407806396484,123567251,19202765,124721669,3.0,9826676,108087098,141576414,20786944.83333333,143924434,267491685,159404587,9.0324147939682,54.1944887638092,39851146.75,13.5486221909523
40000,5,86.46392059326172,163640437,29235530,202816307,3.0,16006779,137015880,235034371,33802717.833333336,232051837,395692274,258676394,14.08560033639272,84.51360201835632,64669098.5,21.12840050458908
55000,5,86.47925567626953,269155335,39747022,338215467,4.0,20497189,224501336,344130651,42276933.375,377962489,647117824,422616488,18.96402314305305,151.71218514442444,84523297.6,30.342437028884888
70000,5,86.2542724609375,287605993,56710199,300824377,3.0,28390476,242807866,357822944,50137396.16666666,357534576,645140569,402332703,23.64581282933553,141.87487697601318,100583175.75,35.468719244003296
