num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,average_swap_sample_complexity,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,runtime_per_swap,total_runtime
10000,5,86.44972229003906,76039864,7437299,76975633,6,0,0,0,12829272.166666666,84412932,160452796,160452796,8.502452651659647,51.014715909957886
25000,5,86.25357818603516,107039637,17068786,65209943,3,0,0,0,21736647.666666668,82278729,189318366,189318366,20.808761914571125,62.42628574371338
40000,5,86.36851501464844,172514619,29598379,103754253,3,0,0,0,34584751.0,133352632,305867251,305867251,30.776636600494385,92.32990980148315
55000,5,86.17909240722656,295131286,33968152,215375941,4,0,0,0,53843985.25,249344093,544475379,544475379,41.29353547096253,165.1741418838501
70000,5,86.35945892333984,299375617,51566328,181728167,3,0,0,0,60576055.666666664,233294495,532670112,532670112,54.69172875086466,164.075186252594
