num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,average_swap_sample_complexity,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,runtime_per_swap,total_runtime,average_complexity_with_caching,average_runtime
10000,10,79.60572052001953,155491099,18342216,133897466,7,4246297,151911357,141299393,19128209.42857143,152239682,307730781,155819424,8.761848109109062,61.33293676376343,19477428.0,7.6666170954704285
25000,10,78.9326400756836,434887742,39542086,399041131,7,9395157,412120621,411340750,57005875.85714286,438583217,873470959,461350338,24.6027638231005,172.2193467617035,57668792.25,21.527418345212936
40000,10,78.9150390625,292123770,61048158,253730324,3,14972594,250268143,308469036,84576774.66666667,314778482,606902252,356634109,46.023390769958496,138.0701723098755,89158527.25,34.51754307746887
55000,10,78.87971496582031,1020659560,86974157,992388272,9,20172023,915626838,993017088,110265363.55555557,1079362429,2100021989,1184395151,52.87512675921122,475.876140832901,118439515.1,47.5876140832901
70000,10,78.85462188720703,637561604,109091803,947495393,4,26175647,573923470,980163802,236873848.25,1056587196,1694148800,1120225330,101.25023066997528,405.0009226799011,224045066.0,81.00018453598022
