num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,average_swap_sample_complexity,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,runtime_per_swap,total_runtime,average_complexity_with_caching,average_runtime
10000,5,86.48535919189453,41370031,10061185,38567907,3,4171696,37863772,50916750,12855969.0,48629092,89999123,52135351,6.68876592318217,20.06629776954651,13033837.75,5.016574442386627
25000,5,87.22798156738281,89252767,30669932,55988426,2,9966686,76285183,102970949,27994213.0,86658358,175911125,99625942,18.28110706806183,36.56221413612366,33208647.333333332,12.18740471204122
40000,5,86.77407836914062,171903916,37416266,109715955,3,16366978,145641454,166065393,36571985.0,147132221,319036137,173394683,23.027220249176025,69.08166074752808,43348670.75,17.27041518688202
55000,5,86.23445129394531,207991883,37747501,146054721,3,20537549,168053836,197073167,48684907.0,183802222,391794105,223740269,33.32504359881083,99.9751307964325,55935067.25,24.993782699108124
70000,5,86.48848724365234,265066464,51185770,247487681,3,26025870,216329098,304803142,82495893.66666667,298673451,563739915,347410817,48.70520639419556,146.11561918258667,86852704.25,36.52890479564667
