num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,average_swap_sample_complexity,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,runtime_per_swap,total_runtime,average_complexity_with_caching,average_runtime
10000,10,79.76707458496094,199516758,19035576,249942688,10,5003768,198503079,230849157,24994268.8,268978264,468495022,269991943,10.293080806732178,102.93080806732178,24544722.09090909,9.357346187938344
25000,10,79.01261901855469,514008726,41804906,620192716,10,9490598,469651351,596962409,62019271.6,661997622,1176006348,706354997,25.89070079326629,258.90700793266296,64214090.63636363,23.537000721151177
40000,10,78.7837905883789,580332819,56067644,472628744,6,14833741,524624721,488974211,78771457.33333333,528696388,1109029207,584404486,38.13112350304922,228.7867410182953,83486355.14285715,32.683820145470754
55000,10,78.71830749511719,1098379592,72131684,1095840102,9,20332115,1012460662,1077270147,121760011.33333331,1167971786,2266351378,1253890716,54.00395878156026,486.0356290340424,125389071.6,48.60356290340424
70000,10,78.733154296875,1334404071,113651203,1599736170,9,27446314,1220615013,1540931226,177748463.33333334,1713387373,3047791444,1827176431,76.85656889279683,691.7091200351715,182717643.1,69.17091200351715
