num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,average_swap_sample_complexity,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,runtime_per_swap,total_runtime,average_complexity_with_caching,average_runtime
10000,5,86.34406280517578,32429740,7012297,16192536,2,0,0,0,8096268.0,23204833,55634573,55634573,9.186944484710692,18.373888969421387,18544857.666666668,6.124629656473796
25000,5,86.73983764648438,108506603,19733175,62967724,3,0,0,0,20989241.33333333,82700899,191207502,191207502,21.06568495432536,63.19705486297608,47801875.5,15.79926371574402
40000,5,86.6819839477539,213781825,28659505,151213597,4,0,0,0,37803399.25,179873102,393654927,393654927,30.0098158121109,120.0392632484436,78730985.4,24.007852649688722
55000,5,86.66836547851562,289650632,37133568,243047949,4,0,0,0,60761987.25,280181517,569832149,569832149,43.841436982154846,175.36574792861938,113966429.8,35.073149585723876
70000,5,86.17764282226562,371930066,40315116,241981087,4,0,0,0,60495271.75,282296203,654226269,654226269,51.5655118227005,206.262047290802,130845253.8,41.2524094581604
