num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,average_swap_sample_complexity,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,runtime_per_swap,total_runtime,average_complexity_with_caching,average_runtime
10000,5,87.34068298339844,67155638,8867388,84588526,5.0,4304385,63804884,93307293,8458852.6,93455914,160611552,96806668,3.3712165117263795,33.712165117263794,16134444.666666666,5.618694186210632
25000,5,86.42974090576172,145997593,21462582,190466777,5.0,9854972,130479480,202949927,19046677.7,211929359,357926952,227447472,8.50358006954193,85.03580069541931,37907912.0,14.172633449236551
40000,5,86.35272216796875,197965467,31791478,296990920,4.0,15784637,171907812,317236763,37123865.0,328782398,526747865,354840053,16.104399621486664,128.8351969718933,70968010.6,25.767039394378664
55000,5,86.67990112304688,219574453,42847425,310301625,3.0,21890620,186108671,347875388,51716937.5,353149050,572723503,386614832,23.737669507662456,142.42601704597473,96653708.0,35.60650426149368
70000,5,86.32240295410156,263502138,49734531,254578421,3.0,25901512,217352958,301378783,42429736.833333336,304312952,567815090,350462132,24.684526522954304,148.10715913772583,87615533.0,37.02678978443146
