num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,average_swap_sample_complexity,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,runtime_per_swap,total_runtime,average_complexity_with_caching,average_runtime
10000,10,79.16307830810547,146444291,14753336,124619334,6,0,0,0,20769889.0,139372670,285816961,285816961,14.295804659525553,85.77482795715332,40830994.428571425,12.253546851021904
25000,10,79.20335388183594,638232307,34952404,555630697,11,0,0,0,50511881.54545455,590583101,1228815408,1228815408,33.58419945023277,369.4261939525604,102401284.0,30.785516162713368
40000,10,78.77433013916016,928266235,53453845,960061383,10,0,0,0,96006138.3,1013515228,1941781463,1941781463,58.38240067958832,583.8240067958832,176525587.54545453,53.07490970871665
55000,10,78.78450012207031,914462624,75449712,1103937251,7,0,0,0,157705321.57142857,1179386963,2093849587,2093849587,89.9386694431305,629.5706861019135,261731198.375,78.69633576273918
70000,10,78.91048431396484,1331673382,100992420,1398500688,8,0,0,0,174812586.0,1499493108,2831166490,2831166490,108.00435048341753,864.0348038673401,314574054.4444444,96.00386709637112
