num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,average_swap_sample_complexity,total_complexity_without_misc,total_complexity_with_misc,runtime_per_swap,total_runtime
1000,10,217.95546372514215,11123192.5,1311497.5,15785522.25,10.5,0,0,0,1155108.5137362638,17097019.75,28220212.25,10.441135273141027,142.7934739422053
14000,10,218.7297456637025,353581385.0,7563895.0,2343704294.5,25.0,0,0,0,47831233.27551021,2351268189.5,2704849574.5,286.1820834714691,14017.338323701173
27000,10,8.242847591638565,22770.0,10890.0,1089.0,1.0,0,0,0,1089.0,11979.0,34749.0,0.4445256441831589,0.4445256441831589
40000,10,10.01548308134079,22770.0,10890.0,1089.0,1.0,0,0,0,1089.0,11979.0,34749.0,0.6603242605924606,0.6603242605924606
