num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,average_swap_sample_complexity,total_complexity_without_misc,total_complexity_with_misc,runtime_per_swap,total_runtime
10000,10,1,91000000,25362100,352940800,16,9995600,377644200,91658700,22058800.0,378302900,469302900,12.436536207795143,198.9845793247223
15000,10,1,136500000,33238900,404072700,16,14997800,496301300,77510300,25254543.75,437311600,573811600,12.201010093092918,195.2161614894867
20000,10,1,242600000,37069400,1175541100,22,20000000,1196179100,259031400,53433686.36363637,1212610500,1455210500,24.640981793403625,542.1015994548798
25000,10,1,1288000000,49069800,4992935300,100,23175000,6038495700,291509400,49929353.0,5042005100,6330005100,9.700385999679565,970.0385999679564
30000,10,1,303300000,66189100,997468200,18,29440400,1250154700,116802600,55414900.0,1063657300,1366957300,18.838685048951042,339.0963308811188
