num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,average_swap_sample_complexity,total_complexity_without_misc,total_complexity_with_misc,runtime_per_swap,total_runtime
10000,5,537.0526733398438,35400000,11076300,64246900,12,0,0,0,5353908.333333333,75323200,110723200,13.86873730023702,166.42484760284424
20000,5,535.4142456054688,60700000,20917900,104812300,10,0,0,0,10481230.0,125730200,186430200,27.901367807388304,279.01367807388306
30000,5,0.0,772800000,47192100,1558807900,100,0,0,0,15588079.0,1606000000,2378800000,34.447703247070315,3444.7703247070312
40000,5,534.73095703125,141600000,51379600,329627500,12,0,0,0,27468958.333333332,381007100,522607100,64.24721374114354,770.9665648937225
