num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,average_swap_sample_complexity,total_complexity_without_misc,total_complexity_with_misc,runtime_per_swap,total_runtime
10000,10,509.9766540527344,91000000,25362100,125637100,8,9995600,176548200,65451000,15704637.5,150999200,241999200,18.19098201394081,145.5278561115265
15000,10,509.5885009765625,136500000,33238900,106433800,8,14997800,224799400,51373300,13304225.0,139672700,276172700,17.598174035549164,140.7853922843933
