num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,average_swap_sample_complexity,total_complexity_without_misc,total_complexity_with_misc,runtime_per_swap,total_runtime
50000,3,0.0,1530300000,41950800,903502200,100,23129500,2441928200,33824800,9035022.0,945453000,2475753000,2.7810055685043333,278.1005568504333
50000,5,533.2725830078125,151750000,56825100,108898300,5,31586500,281437100,36036300,21779660.0,165723400,317473400,28.52755093574524,142.6377546787262
50000,10,500.98065185546875,758000000,105846400,713794700,14,49993800,1377974000,199667100,50985335.71428572,819641100,1577641100,40.40673215048654,565.6942501068115
