num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,average_swap_sample_complexity,total_complexity_without_misc,total_complexity_with_misc,runtime_per_swap,total_runtime
70000,3,8.181658744812012,106260000,198998300,267648900,8,0,0,0,33456112.5,466647200,572907200,30.724782027304173,245.79825621843338
