num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,average_swap_sample_complexity,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,runtime_per_swap,total_runtime
10000,10,79.12953186035156,158771751,16007662,378449240,16,3654958,151492465,324032511,23653077.5,394456902,553228653,401736188,9.263054132461548,148.20886611938477
25000,10,79.05097961425781,349525516,36768366,985584051,14,9078899,315745983,828372210,70398860.78571428,1022352417,1371877933,1056131950,27.22216514178685,381.1103119850159
40000,10,79.13787841796875,764680578,60917117,8356901316,20,14538304,689012556,2309690634,417845065.8,8417818433,9182499011,8493486455,58.265102815628055,1165.302056312561
55000,10,79.01714324951172,668726137,101443199,1290498179,10,20820641,616887945,1203269926,129049817.9,1391941378,2060667515,1443779570,47.07063789367676,470.7063789367676
70000,10,79.0539321899414,860967988,114214518,2593504387,12,25711827,774455648,2222367962,216125365.58333334,2707718905,3568686893,2794231245,75.72954575220744,908.7545490264893
