num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,average_swap_sample_complexity,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,runtime_per_swap,total_runtime
10000,10,79.12953186035156,147713311,15215265,99729125,6,0,0,0,16621520.833333334,114944390,262657701,262657701,14.625494996706644,87.75296998023987
25000,10,79.05097961425781,422946843,35761412,1097897812,7,0,0,0,156842544.57142857,1133659224,1556606067,1556606067,41.86490627697536,293.0543439388275
55000,10,79.01714324951172,689261820,69429627,680174283,5,0,0,0,136034856.6,749603910,1438865730,1438865730,88.22707076072693,441.1353538036346
70000,10,79.0539321899414,1010084679,111537671,1027024324,6,0,0,0,171170720.66666666,1138561995,2148646674,2148646674,111.25963469346364,667.5578081607819
