num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,average_swap_sample_complexity,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,runtime_per_swap,total_runtime
10000,10,79.12953186035156,123739153,15076541,272699535,6,3603757,117078813,95426222,45449922.5,287776076,411515229,294436416,10.12675948937734,60.76055693626404
25000,10,79.05097961425781,348332257,36968355,403062278,7,9170657,314539166,385918413,57580325.42857143,440030633,788362890,473823724,28.84036888395037,201.8825821876526
40000,10,79.13787841796875,758371862,57625673,1220750897,10,14554411,681469354,1096609571,122075089.7,1278376570,2036748432,1355279078,53.76496908664704,537.6496908664703
55000,10,79.01714324951172,584848562,91229812,575956811,5,20133518,518843445,621425681,115191362.2,667186623,1252035185,733191740,58.779426383972165,293.89713191986084
70000,10,79.0539321899414,853240180,110350060,1058711447,6,25078460,774648015,1043535144,176451907.83333334,1169061507,2022301687,1247653672,81.36763215065002,488.20579290390015
