num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,average_swap_sample_complexity,total_complexity_without_misc,total_complexity_with_misc,runtime_per_swap,total_runtime
10000,5,535.9985961914062,3571838,5282173,47296434,4,7997775,25457568,16445810,11824108.5,52578607,56150445,2.9308517575263977,11.72340703010559
10000,10,505.7696533203125,23288154,7632591,393773873,22,8168084,139710100,136935734,17898812.40909091,401406464,424694618,3.638440370559693,80.04568815231323
10000,15,0.0,136400557,11685133,1541613023,100,8178562,514678040,588108520,15416130.23,1553298156,1689698713,3.287623732089996,328.76237320899963
